Tweet_ID,Tanggal,Tahun,Bulan,Nama_Bulan,Platform,Provinsi_User,Teks,Sentimen,Likes,Retweet_Share,Replies,Hashtags,Verified_Account,Follower_Category
TW-009605,2025-02-01,2025,2,February,Instagram,DKI Jakarta,Ada yang tahu syarat penerima manfaat MBG untuk balita? #AnakIndonesia #ProgramGizi,Netral,46,21,7,#AnakIndonesia #ProgramGizi,False,Small (1k-10k)
TW-009606,2025-04-01,2025,4,April,Facebook,Sumatera Utara,"Gizi anak meningkat sejak ada MBG, anak lebih fokus belajar #MakanBergiziGratis #ProgramGizi #BalitaSehat",Positif,21,20,12,#MakanBergiziGratis #ProgramGizi #BalitaSehat,False,Micro (<1k)
TW-009607,2024-06-01,2024,6,June,Twitter/X,Papua,"Program MBG sangat inovatif, semoga terus berlanjut #IndonesiaSehat #GiziAnak #BalitaSehat",Positif,131,10,13,#IndonesiaSehat #GiziAnak #BalitaSehat,False,Small (1k-10k)
TW-009608,2024-07-01,2024,7,July,Facebook,Sulawesi Tengah,Ada indikasi penyelewengan distribusi MBG di beberapa daerah #BalitaSehat #IndonesiaSehat,Negatif,52,11,6,#BalitaSehat #IndonesiaSehat,False,Micro (<1k)
TW-009609,2025-02-01,2025,2,February,Twitter/X,Bali,Birokrasi pendaftaran MBG terlalu rumit untuk masyarakat awam #IndonesiaSehat #GiziAnak #MakanBergiziGratis,Negatif,3,8,14,#IndonesiaSehat #GiziAnak #MakanBergiziGratis,False,Small (1k-10k)
TW-009610,2024-08-01,2024,8,August,TikTok,Sulawesi Selatan,Bagaimana mekanisme pendaftaran MBG untuk wilayah terpencil? #AnakIndonesia #IndonesiaSehat,Netral,8,6,7,#AnakIndonesia #IndonesiaSehat,True,Medium (10k-100k)
TW-009611,2025-05-01,2025,5,May,Facebook,Aceh,MBG adalah program pro-rakyat yang benar-benar dirasakan manfaatnya 💪 #AnakIndonesia #MakanBergiziGratis #IndonesiaSehat,Positif,31,2,8,#AnakIndonesia #MakanBergiziGratis #IndonesiaSehat,False,Micro (<1k)
TW-009612,2025-01-01,2025,1,January,Twitter/X,Jawa Timur,"Gizi anak meningkat sejak ada MBG, anak lebih fokus belajar #MakanBergiziGratis",Positif,57,18,14,#MakanBergiziGratis,False,Medium (10k-100k)
TW-009613,2024-11-01,2024,11,November,Twitter/X,Sumatera Utara,Anak stunting berkurang berkat program gizi gratis ini #GiziAnak #IndonesiaSehat #MBG,Positif,74,48,6,#GiziAnak #IndonesiaSehat #MBG,False,Medium (10k-100k)
TW-009614,2025-05-01,2025,5,May,Twitter/X,Kalimantan Timur,Terima kasih pemerintah atas program makan bergizi gratis #BalitaSehat #ProgramGizi,Positif,1,8,17,#BalitaSehat #ProgramGizi,False,Micro (<1k)
TW-009615,2025-01-01,2025,1,January,Facebook,Nusa Tenggara Timur,MBG adalah program pro-rakyat yang benar-benar dirasakan manfaatnya 💪 #GiziAnak #GiziGratis,Positif,2,28,6,#GiziAnak #GiziGratis,False,Micro (<1k)
TW-009616,2024-05-01,2024,5,May,Instagram,Jawa Barat,"MBG baru diluncurkan di daerah kami, masih menunggu perkembangan #MBG",Netral,47,4,4,#MBG,False,Micro (<1k)
TW-009617,2024-09-01,2024,9,September,Twitter/X,Riau,Anak stunting berkurang berkat program gizi gratis ini #MakanBergiziGratis,Positif,50,5,6,#MakanBergiziGratis,False,Micro (<1k)
TW-009618,2024-05-01,2024,5,May,Twitter/X,Aceh,Program MBG bagus tapi implementasi masih banyak masalah #BalitaSehat,Negatif,14,44,5,#BalitaSehat,False,Small (1k-10k)
TW-009619,2025-04-01,2025,4,April,Instagram,Lampung,Proses verifikasi penerima MBG berapa lama? #ProgramGizi,Netral,99,30,22,#ProgramGizi,True,Micro (<1k)
TW-009620,2024-01-01,2024,1,January,Instagram,Bali,"Gizi anak meningkat sejak ada MBG, anak lebih fokus belajar #AntiStunting",Positif,78,8,3,#AntiStunting,False,Large (>100k)
TW-009621,2024-11-01,2024,11,November,YouTube,Aceh,"Jangan hanya proyek, harus ada dampak nyata pengurangan stunting #AntiStunting #GiziGratis",Negatif,7,6,8,#AntiStunting #GiziGratis,False,Micro (<1k)
TW-009622,2025-06-01,2025,6,June,Facebook,Kalimantan Barat,"Salut dengan program MBG, distribusi di desa kami sudah lancar #MBG",Positif,40,0,12,#MBG,False,Micro (<1k)
TW-009623,2024-04-01,2024,4,April,YouTube,Sumatera Utara,Belum semua desa terjangkau program MBG #GiziAnak #BalitaSehat #MBG,Negatif,21,7,0,#GiziAnak #BalitaSehat #MBG,False,Micro (<1k)
TW-009624,2025-03-01,2025,3,March,Instagram,Papua,Program MBG sangat membantu keluarga kami! Anak-anak lebih sehat 🙏 #MakanBergiziGratis,Positif,6,1,8,#MakanBergiziGratis,False,Micro (<1k)
TW-009625,2024-05-01,2024,5,May,YouTube,Jawa Tengah,"Gizi anak meningkat sejak ada MBG, anak lebih fokus belajar #MBG #GiziAnak",Positif,35,44,1,#MBG #GiziAnak,False,Medium (10k-100k)
TW-009626,2024-02-01,2024,2,February,TikTok,Papua,Bagaimana mekanisme pendaftaran MBG untuk wilayah terpencil? #MakanBergiziGratis #MBG,Netral,2,39,22,#MakanBergiziGratis #MBG,False,Micro (<1k)
TW-009627,2025-02-01,2025,2,February,Twitter/X,Bali,Kapan program MBG mulai menjangkau kabupaten kami? #GiziAnak,Netral,14,28,18,#GiziAnak,False,Micro (<1k)
TW-009628,2025-06-01,2025,6,June,YouTube,Sulawesi Tengah,Terima kasih pemerintah atas program makan bergizi gratis #MakanBergiziGratis #ProgramPemerintah,Positif,56,0,5,#MakanBergiziGratis #ProgramPemerintah,False,Micro (<1k)
TW-009629,2024-08-01,2024,8,August,Instagram,Lampung,Ada yang tahu syarat penerima manfaat MBG untuk balita? #MakanBergiziGratis #ProgramPemerintah #IndonesiaSehat,Netral,11,8,0,#MakanBergiziGratis #ProgramPemerintah #IndonesiaSehat,False,Micro (<1k)
TW-009630,2024-08-01,2024,8,August,Facebook,Kalimantan Barat,Program MBG bagus tapi implementasi masih banyak masalah #AntiStunting,Negatif,160,4,16,#AntiStunting,False,Micro (<1k)
TW-009631,2024-07-01,2024,7,July,Twitter/X,Jawa Tengah,Makanan MBG kadang tidak sesuai kebutuhan gizi lokal #MBG,Negatif,13,24,5,#MBG,False,Micro (<1k)
TW-009632,2024-11-01,2024,11,November,Twitter/X,Nusa Tenggara Barat,"Gizi anak meningkat sejak ada MBG, anak lebih fokus belajar #IndonesiaSehat #MakanBergiziGratis",Positif,16,11,6,#IndonesiaSehat #MakanBergiziGratis,False,Small (1k-10k)
TW-009633,2025-01-01,2025,1,January,Twitter/X,Sulawesi Selatan,Anak stunting berkurang berkat program gizi gratis ini #IndonesiaSehat,Positif,45,5,15,#IndonesiaSehat,False,Small (1k-10k)
TW-009634,2025-01-01,2025,1,January,Instagram,Sumatera Selatan,Ada indikasi penyelewengan distribusi MBG di beberapa daerah #BalitaSehat #GiziAnak,Negatif,103,5,4,#BalitaSehat #GiziAnak,False,Medium (10k-100k)
TW-009635,2024-12-01,2024,12,December,Instagram,Kalimantan Barat,"Gizi anak meningkat sejak ada MBG, anak lebih fokus belajar #MakanBergiziGratis #AnakIndonesia #GiziGratis",Positif,6,10,10,#MakanBergiziGratis #AnakIndonesia #GiziGratis,False,Small (1k-10k)
TW-009636,2024-09-01,2024,9,September,Twitter/X,Kalimantan Barat,Ada indikasi penyelewengan distribusi MBG di beberapa daerah #ProgramPemerintah,Negatif,15,12,6,#ProgramPemerintah,False,Micro (<1k)
TW-009637,2024-01-01,2024,1,January,Instagram,Sumatera Utara,Kapan program MBG mulai menjangkau kabupaten kami? #ProgramGizi #MBG,Netral,50,2,5,#ProgramGizi #MBG,False,Micro (<1k)
TW-009638,2024-04-01,2024,4,April,Twitter/X,Sumatera Utara,Update terbaru pelaksanaan program MBG di Jawa Barat #MBG #ProgramPemerintah #ProgramGizi,Netral,7,26,17,#MBG #ProgramPemerintah #ProgramGizi,False,Small (1k-10k)
TW-009639,2024-10-01,2024,10,October,Instagram,Sulawesi Selatan,Program MBG sangat membantu keluarga kami! Anak-anak lebih sehat 🙏 #IndonesiaSehat,Positif,163,0,25,#IndonesiaSehat,False,Small (1k-10k)
TW-009640,2024-04-01,2024,4,April,Instagram,Sulawesi Tengah,"Jangan hanya proyek, harus ada dampak nyata pengurangan stunting #AnakIndonesia",Negatif,19,1,9,#AnakIndonesia,True,Micro (<1k)
TW-009641,2024-09-01,2024,9,September,TikTok,Aceh,Proses verifikasi penerima MBG berapa lama? #IndonesiaSehat #MakanBergiziGratis #AnakIndonesia,Netral,17,7,16,#IndonesiaSehat #MakanBergiziGratis #AnakIndonesia,False,Micro (<1k)
TW-009642,2024-05-01,2024,5,May,Facebook,Aceh,Update terbaru pelaksanaan program MBG di Jawa Barat #GiziAnak #GiziGratis,Netral,18,13,20,#GiziAnak #GiziGratis,False,Small (1k-10k)
TW-009643,2024-07-01,2024,7,July,Instagram,Jawa Tengah,"Gizi anak meningkat sejak ada MBG, anak lebih fokus belajar #AnakIndonesia #MakanBergiziGratis #BalitaSehat",Positif,1,2,3,#AnakIndonesia #MakanBergiziGratis #BalitaSehat,False,Micro (<1k)
TW-009644,2024-08-01,2024,8,August,Twitter/X,Papua,MBG berdampak positif bagi masyarakat kurang mampu di daerah kami #ProgramPemerintah #ProgramGizi #GiziGratis,Positif,0,22,0,#ProgramPemerintah #ProgramGizi #GiziGratis,False,Medium (10k-100k)
TW-009645,2025-02-01,2025,2,February,Twitter/X,Lampung,Terima kasih pemerintah atas program makan bergizi gratis #MakanBergiziGratis #AntiStunting,Positif,52,20,2,#MakanBergiziGratis #AntiStunting,False,Micro (<1k)
TW-009646,2024-12-01,2024,12,December,TikTok,Sumatera Utara,Anggaran MBG 2025 berapa ya? Ada yang tahu? #GiziAnak #MBG,Netral,64,1,15,#GiziAnak #MBG,False,Small (1k-10k)
TW-009647,2025-03-01,2025,3,March,Facebook,Kalimantan Timur,"Kualitas makanan MBG perlu ditingkatkan, tidak selalu bergizi #ProgramGizi #IndonesiaSehat #AnakIndonesia",Negatif,34,6,10,#ProgramGizi #IndonesiaSehat #AnakIndonesia,False,Micro (<1k)
TW-009648,2024-03-01,2024,3,March,Instagram,Bali,Bagaimana mekanisme pendaftaran MBG untuk wilayah terpencil? #BalitaSehat #AnakIndonesia,Netral,77,28,15,#BalitaSehat #AnakIndonesia,False,Small (1k-10k)
TW-009649,2024-07-01,2024,7,July,Instagram,DKI Jakarta,Makanan MBG kadang tidak sesuai kebutuhan gizi lokal #MBG #GiziGratis #BalitaSehat,Negatif,126,8,9,#MBG #GiziGratis #BalitaSehat,False,Micro (<1k)
TW-009650,2024-09-01,2024,9,September,Twitter/X,Kalimantan Barat,"MBG baru diluncurkan di daerah kami, masih menunggu perkembangan #ProgramGizi #AntiStunting #ProgramPemerintah",Netral,72,4,14,#ProgramGizi #AntiStunting #ProgramPemerintah,False,Micro (<1k)
TW-009651,2024-01-01,2024,1,January,Twitter/X,DKI Jakarta,Apa saja jenis makanan yang diberikan dalam program MBG? #MakanBergiziGratis,Netral,66,29,5,#MakanBergiziGratis,False,Small (1k-10k)
TW-009652,2024-05-01,2024,5,May,Twitter/X,Jawa Barat,"Kualitas makanan MBG perlu ditingkatkan, tidak selalu bergizi #ProgramPemerintah #BalitaSehat #MakanBergiziGratis",Negatif,6,2,5,#ProgramPemerintah #BalitaSehat #MakanBergiziGratis,False,Small (1k-10k)
TW-009653,2024-02-01,2024,2,February,Twitter/X,Jawa Tengah,Kenapa program MBG belum sampai ke wilayah terpencil kami? #GiziAnak #ProgramGizi #AnakIndonesia,Negatif,92,8,5,#GiziAnak #ProgramGizi #AnakIndonesia,False,Micro (<1k)
TW-009654,2024-11-01,2024,11,November,Twitter/X,Riau,"Kualitas makanan MBG perlu ditingkatkan, tidak selalu bergizi #ProgramGizi #BalitaSehat",Negatif,63,21,2,#ProgramGizi #BalitaSehat,False,Micro (<1k)
TW-009655,2025-02-01,2025,2,February,Twitter/X,Jawa Tengah,Apa saja jenis makanan yang diberikan dalam program MBG? #MBG #GiziGratis,Netral,24,2,5,#MBG #GiziGratis,False,Medium (10k-100k)
TW-009656,2025-04-01,2025,4,April,Instagram,Sumatera Utara,"MBG baru diluncurkan di daerah kami, masih menunggu perkembangan #ProgramPemerintah #AnakIndonesia",Netral,49,4,3,#ProgramPemerintah #AnakIndonesia,False,Small (1k-10k)
TW-009657,2025-02-01,2025,2,February,Instagram,Kalimantan Timur,Ada yang tahu syarat penerima manfaat MBG untuk balita? #AnakIndonesia #AntiStunting,Netral,14,4,8,#AnakIndonesia #AntiStunting,False,Small (1k-10k)
TW-009658,2024-06-01,2024,6,June,Instagram,Kalimantan Barat,"Program MBG sangat inovatif, semoga terus berlanjut #BalitaSehat #AntiStunting #ProgramPemerintah",Positif,16,4,1,#BalitaSehat #AntiStunting #ProgramPemerintah,False,Small (1k-10k)
TW-009659,2025-03-01,2025,3,March,YouTube,Jawa Timur,Ada indikasi penyelewengan distribusi MBG di beberapa daerah #MBG #AntiStunting,Negatif,0,1,6,#MBG #AntiStunting,False,Large (>100k)
TW-009660,2024-01-01,2024,1,January,Twitter/X,Bali,Proses verifikasi penerima MBG berapa lama? #MakanBergiziGratis #MBG,Netral,3,1,6,#MakanBergiziGratis #MBG,False,Large (>100k)
TW-009661,2025-05-01,2025,5,May,Twitter/X,Riau,"Posyandu kami ramai berkat MBG, ibu-ibu antusias hadir #MakanBergiziGratis #IndonesiaSehat #BalitaSehat",Positif,42,1,8,#MakanBergiziGratis #IndonesiaSehat #BalitaSehat,False,Small (1k-10k)
TW-009662,2024-05-01,2024,5,May,Facebook,Jawa Barat,Update terbaru pelaksanaan program MBG di Jawa Barat #GiziGratis #ProgramGizi,Netral,28,5,10,#GiziGratis #ProgramGizi,True,Large (>100k)
TW-009663,2024-02-01,2024,2,February,Facebook,Lampung,Distribusi MBG di daerah kami sering terlambat dan tidak merata 😤 #ProgramGizi,Negatif,10,26,1,#ProgramGizi,False,Small (1k-10k)
TW-009664,2024-02-01,2024,2,February,Twitter/X,Bali,Proses verifikasi penerima MBG berapa lama? #MBG,Netral,21,2,12,#MBG,False,Large (>100k)
TW-009665,2024-11-01,2024,11,November,Twitter/X,Sumatera Selatan,"Gizi anak meningkat sejak ada MBG, anak lebih fokus belajar #IndonesiaSehat #AntiStunting",Positif,54,62,0,#IndonesiaSehat #AntiStunting,False,Medium (10k-100k)
TW-009666,2024-06-01,2024,6,June,Twitter/X,Kalimantan Barat,Terima kasih pemerintah atas program makan bergizi gratis #ProgramPemerintah,Positif,20,6,8,#ProgramPemerintah,False,Micro (<1k)
TW-009667,2025-06-01,2025,6,June,Facebook,Sulawesi Tengah,Makanan MBG kadang tidak sesuai kebutuhan gizi lokal #GiziAnak #MakanBergiziGratis #BalitaSehat,Negatif,80,12,0,#GiziAnak #MakanBergiziGratis #BalitaSehat,False,Micro (<1k)
TW-009668,2024-05-01,2024,5,May,Twitter/X,Sulawesi Selatan,Anggaran MBG 2025 berapa ya? Ada yang tahu? #AntiStunting #GiziAnak #GiziGratis,Netral,9,8,0,#AntiStunting #GiziAnak #GiziGratis,True,Micro (<1k)
TW-009669,2024-05-01,2024,5,May,Instagram,Nusa Tenggara Barat,Belum semua desa terjangkau program MBG #GiziAnak,Negatif,19,2,8,#GiziAnak,False,Micro (<1k)
TW-009670,2024-01-01,2024,1,January,Facebook,Nusa Tenggara Barat,Bagaimana mekanisme pendaftaran MBG untuk wilayah terpencil? #AnakIndonesia,Netral,8,0,0,#AnakIndonesia,False,Micro (<1k)
TW-009671,2025-01-01,2025,1,January,Instagram,Lampung,"Mantap! Program MBG nyata hasilnya, berat badan balita naik #MakanBergiziGratis #AntiStunting #MBG",Positif,27,38,32,#MakanBergiziGratis #AntiStunting #MBG,False,Micro (<1k)
TW-009672,2024-01-01,2024,1,January,Twitter/X,Riau,Anggaran MBG 2025 berapa ya? Ada yang tahu? #AnakIndonesia #ProgramGizi #BalitaSehat,Netral,43,11,8,#AnakIndonesia #ProgramGizi #BalitaSehat,False,Small (1k-10k)
TW-009673,2025-04-01,2025,4,April,Instagram,Riau,Program MBG bagus tapi implementasi masih banyak masalah #AntiStunting,Negatif,25,8,25,#AntiStunting,False,Micro (<1k)
TW-009674,2025-03-01,2025,3,March,Twitter/X,Kalimantan Timur,Proses verifikasi penerima MBG berapa lama? #IndonesiaSehat #MBG #MakanBergiziGratis,Netral,31,14,0,#IndonesiaSehat #MBG #MakanBergiziGratis,True,Medium (10k-100k)
TW-009675,2024-11-01,2024,11,November,Facebook,Sumatera Utara,"Program MBG sangat inovatif, semoga terus berlanjut #IndonesiaSehat",Positif,70,16,1,#IndonesiaSehat,False,Small (1k-10k)
TW-009676,2025-06-01,2025,6,June,Instagram,Nusa Tenggara Timur,Anak stunting berkurang berkat program gizi gratis ini #GiziAnak,Positif,26,74,8,#GiziAnak,False,Large (>100k)
TW-009677,2024-06-01,2024,6,June,Instagram,Kalimantan Timur,Program MBG bagus tapi implementasi masih banyak masalah #AnakIndonesia #AntiStunting,Negatif,30,11,10,#AnakIndonesia #AntiStunting,False,Small (1k-10k)
TW-009678,2024-10-01,2024,10,October,TikTok,Jawa Barat,"Kualitas makanan MBG perlu ditingkatkan, tidak selalu bergizi #AnakIndonesia #MakanBergiziGratis #MBG",Negatif,6,15,14,#AnakIndonesia #MakanBergiziGratis #MBG,True,Small (1k-10k)
TW-009679,2024-06-01,2024,6,June,Instagram,Aceh,Ada yang tahu syarat penerima manfaat MBG untuk balita? #GiziAnak #AnakIndonesia,Netral,0,65,17,#GiziAnak #AnakIndonesia,False,Small (1k-10k)
TW-009680,2025-02-01,2025,2,February,Facebook,Sumatera Utara,"Mantap! Program MBG nyata hasilnya, berat badan balita naik #ProgramPemerintah #AntiStunting",Positif,42,6,6,#ProgramPemerintah #AntiStunting,False,Medium (10k-100k)
TW-009681,2024-10-01,2024,10,October,TikTok,Bali,"Mantap! Program MBG nyata hasilnya, berat badan balita naik #BalitaSehat #AnakIndonesia #ProgramPemerintah",Positif,5,12,7,#BalitaSehat #AnakIndonesia #ProgramPemerintah,False,Medium (10k-100k)
TW-009682,2024-11-01,2024,11,November,Instagram,Nusa Tenggara Timur,Update terbaru pelaksanaan program MBG di Jawa Barat #AnakIndonesia #GiziAnak #ProgramGizi,Netral,143,2,0,#AnakIndonesia #GiziAnak #ProgramGizi,False,Micro (<1k)
TW-009683,2024-07-01,2024,7,July,Instagram,Sumatera Selatan,Bagaimana mekanisme pendaftaran MBG untuk wilayah terpencil? #AnakIndonesia #MBG,Netral,2,7,4,#AnakIndonesia #MBG,False,Micro (<1k)
TW-009684,2024-08-01,2024,8,August,Twitter/X,DKI Jakarta,Anak stunting berkurang berkat program gizi gratis ini #AntiStunting #ProgramGizi,Positif,11,51,1,#AntiStunting #ProgramGizi,False,Micro (<1k)
TW-009685,2024-03-01,2024,3,March,Instagram,Lampung,Anggaran MBG 2025 berapa ya? Ada yang tahu? #GiziGratis #AnakIndonesia,Netral,107,22,7,#GiziGratis #AnakIndonesia,False,Large (>100k)
TW-009686,2024-06-01,2024,6,June,Facebook,Sumatera Selatan,"Salut dengan program MBG, distribusi di desa kami sudah lancar #GiziAnak #IndonesiaSehat #AnakIndonesia",Positif,14,14,12,#GiziAnak #IndonesiaSehat #AnakIndonesia,False,Micro (<1k)
TW-009687,2025-02-01,2025,2,February,Instagram,Riau,Birokrasi pendaftaran MBG terlalu rumit untuk masyarakat awam #MakanBergiziGratis #IndonesiaSehat,Negatif,26,36,2,#MakanBergiziGratis #IndonesiaSehat,False,Micro (<1k)
TW-009688,2025-06-01,2025,6,June,TikTok,Jawa Barat,Ada indikasi penyelewengan distribusi MBG di beberapa daerah #IndonesiaSehat #AntiStunting #ProgramGizi,Negatif,17,19,0,#IndonesiaSehat #AntiStunting #ProgramGizi,False,Micro (<1k)
TW-009689,2025-03-01,2025,3,March,Facebook,Aceh,Birokrasi pendaftaran MBG terlalu rumit untuk masyarakat awam #ProgramGizi #AntiStunting,Negatif,22,37,3,#ProgramGizi #AntiStunting,False,Micro (<1k)
TW-009690,2024-09-01,2024,9,September,TikTok,DKI Jakarta,Ada yang tahu syarat penerima manfaat MBG untuk balita? #AntiStunting #IndonesiaSehat #GiziAnak,Netral,161,8,7,#AntiStunting #IndonesiaSehat #GiziAnak,False,Micro (<1k)
TW-009691,2025-02-01,2025,2,February,Instagram,Nusa Tenggara Barat,"Salut dengan program MBG, distribusi di desa kami sudah lancar #MBG",Positif,9,65,28,#MBG,False,Small (1k-10k)
TW-009692,2025-02-01,2025,2,February,Twitter/X,Nusa Tenggara Timur,Update terbaru pelaksanaan program MBG di Jawa Barat #AntiStunting #IndonesiaSehat #ProgramPemerintah,Netral,20,24,13,#AntiStunting #IndonesiaSehat #ProgramPemerintah,False,Micro (<1k)
TW-009693,2024-08-01,2024,8,August,YouTube,Sumatera Selatan,"Mantap! Program MBG nyata hasilnya, berat badan balita naik #ProgramGizi #AnakIndonesia #GiziAnak",Positif,7,19,10,#ProgramGizi #AnakIndonesia #GiziAnak,False,Medium (10k-100k)
TW-009694,2024-03-01,2024,3,March,Twitter/X,Sumatera Selatan,Informasi jadwal distribusi MBG di kecamatan? #GiziGratis #BalitaSehat #AnakIndonesia,Netral,38,1,2,#GiziGratis #BalitaSehat #AnakIndonesia,False,Medium (10k-100k)
TW-009695,2024-03-01,2024,3,March,Twitter/X,Papua,"Mantap! Program MBG nyata hasilnya, berat badan balita naik #GiziAnak #ProgramPemerintah",Positif,7,9,2,#GiziAnak #ProgramPemerintah,False,Micro (<1k)
TW-009696,2024-09-01,2024,9,September,Instagram,Lampung,Bagaimana mekanisme pendaftaran MBG untuk wilayah terpencil? #MBG #ProgramGizi,Netral,43,12,18,#MBG #ProgramGizi,False,Micro (<1k)
TW-009697,2024-05-01,2024,5,May,Instagram,Sulawesi Selatan,Ada yang tahu syarat penerima manfaat MBG untuk balita? #MBG,Netral,44,11,10,#MBG,False,Medium (10k-100k)
TW-009698,2024-06-01,2024,6,June,Instagram,Jawa Tengah,Informasi jadwal distribusi MBG di kecamatan? #GiziAnak #AntiStunting #ProgramGizi,Netral,1,0,0,#GiziAnak #AntiStunting #ProgramGizi,False,Large (>100k)
TW-009699,2025-05-01,2025,5,May,Facebook,Papua,Informasi jadwal distribusi MBG di kecamatan? #GiziAnak #ProgramGizi,Netral,37,0,12,#GiziAnak #ProgramGizi,False,Small (1k-10k)
TW-009700,2024-04-01,2024,4,April,Facebook,Nusa Tenggara Barat,"Program MBG sangat inovatif, semoga terus berlanjut #BalitaSehat #GiziAnak",Positif,79,33,2,#BalitaSehat #GiziAnak,False,Micro (<1k)
TW-009701,2024-06-01,2024,6,June,Twitter/X,Lampung,Bagaimana mekanisme pendaftaran MBG untuk wilayah terpencil? #MakanBergiziGratis #AntiStunting,Netral,2,9,4,#MakanBergiziGratis #AntiStunting,True,Micro (<1k)
TW-009702,2024-02-01,2024,2,February,Facebook,Jawa Tengah,Terima kasih pemerintah atas program makan bergizi gratis #AntiStunting,Positif,24,20,1,#AntiStunting,False,Small (1k-10k)
TW-009703,2025-03-01,2025,3,March,Twitter/X,Jawa Tengah,"Posyandu kami ramai berkat MBG, ibu-ibu antusias hadir #GiziAnak #IndonesiaSehat",Positif,49,2,2,#GiziAnak #IndonesiaSehat,False,Large (>100k)
TW-009704,2024-02-01,2024,2,February,Facebook,DKI Jakarta,"Gizi anak meningkat sejak ada MBG, anak lebih fokus belajar #ProgramGizi #AntiStunting #MakanBergiziGratis",Positif,9,9,6,#ProgramGizi #AntiStunting #MakanBergiziGratis,False,Micro (<1k)
TW-009705,2024-10-01,2024,10,October,Instagram,Sulawesi Tengah,"Jangan hanya proyek, harus ada dampak nyata pengurangan stunting #GiziAnak #ProgramGizi #ProgramPemerintah",Negatif,55,12,13,#GiziAnak #ProgramGizi #ProgramPemerintah,False,Small (1k-10k)
TW-009706,2024-08-01,2024,8,August,TikTok,Jawa Barat,"MBG baru diluncurkan di daerah kami, masih menunggu perkembangan #AntiStunting #MBG",Netral,40,0,11,#AntiStunting #MBG,False,Micro (<1k)
